id_seq,sentenced,choice_str,choice_pred,choice_union_pred
132_36_R,No sculptors are gamblers and Some gamblers are not bakers,"['All sculptors are bakers', 'All bakers are sculptors', 'Some sculptors are bakers', 'Some bakers are sculptors', 'Some sculptors are not bakers', 'Some bakers are not sculptors', 'No sculptors are bakers', 'No bakers are sculptors', 'NVC']","[0.999996542930603, 0.9999967813491821, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999967813491821, 0.9999967813491821, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, -1]"
132_39_R,All lifeguards are plumbers and Some lifeguards are dentists,"['All plumbers are dentists', 'All dentists are plumbers', 'Some plumbers are dentists', 'Some dentists are plumbers', 'Some plumbers are not dentists', 'Some dentists are not plumbers', 'No plumbers are dentists', 'No dentists are plumbers', 'NVC']","[0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999969005584717, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, -1]"
132_41_R,All boxers are typists and Some typists are not dancers,"['All boxers are dancers', 'All dancers are boxers', 'Some boxers are dancers', 'Some dancers are boxers', 'Some boxers are not dancers', 'Some dancers are not boxers', 'No boxers are dancers', 'No dancers are boxers', 'NVC']","[0.9999970197677612, 0.9999969005584717, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999967813491821, 0.9999966621398926, -1]","[0.9999970197677612, 0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999970197677612, -1]"
132_43_R,All doctors are climbers and Some climbers are tellers,"['All doctors are tellers', 'All tellers are doctors', 'Some doctors are tellers', 'Some tellers are doctors', 'Some doctors are not tellers', 'Some tellers are not doctors', 'No doctors are tellers', 'No tellers are doctors', 'NVC']","[0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999970197677612, 0.9999971389770508, 0.9999969005584717, -1]","[0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999970197677612, -1]"
132_45_R,No writers are drivers and Some hikers are drivers,"['All writers are hikers', 'All hikers are writers', 'Some writers are hikers', 'Some hikers are writers', 'Some writers are not hikers', 'Some hikers are not writers', 'No writers are hikers', 'No hikers are writers', 'NVC']","[0.9999970197677612, 0.9999969005584717, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, 0.9999967813491821, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
132_48_R,Some travelers are not analysts and Some travelers are not novelists,"['All analysts are novelists', 'All novelists are analysts', 'Some analysts are novelists', 'Some novelists are analysts', 'Some analysts are not novelists', 'Some novelists are not analysts', 'No analysts are novelists', 'No novelists are analysts', 'NVC']","[0.9999967813491821, 0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999969005584717, 0.9999970197677612, -1]","[0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]"
132_51_R,Some singers are tailors and Some pilots are not singers,"['All tailors are pilots', 'All pilots are tailors', 'Some tailors are pilots', 'Some pilots are tailors', 'Some tailors are not pilots', 'Some pilots are not tailors', 'No tailors are pilots', 'No pilots are tailors', 'NVC']","[0.9999974966049194, 0.9999974966049194, 0.999997615814209, 0.999997615814209, 0.999997615814209, 0.999997615814209, 0.9999973773956299, 0.9999972581863403, -1]","[0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.999997615814209, 0.999997615814209, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, -1]"
132_52_R,All cyclists are students and Some buyers are not cyclists,"['All students are buyers', 'All buyers are students', 'Some students are buyers', 'Some buyers are students', 'Some students are not buyers', 'Some buyers are not students', 'No students are buyers', 'No buyers are students', 'NVC']","[0.9999969005584717, 0.9999967813491821, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999964237213135, 0.999996542930603, -1]","[0.9999967813491821, 0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999969005584717, 0.9999971389770508, 0.999996542930603, 0.9999967813491821, -1]"
132_53_R,Some drillers are not actors and Some actors are nurses,"['All drillers are nurses', 'All nurses are drillers', 'Some drillers are nurses', 'Some nurses are drillers', 'Some drillers are not nurses', 'Some nurses are not drillers', 'No drillers are nurses', 'No nurses are drillers', 'NVC']","[0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.999996542930603, 0.9999966621398926, -1]","[0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999969005584717, 0.9999970197677612, -1]"
132_54_R,Some lawyers are not hunters and All lawyers are athletes,"['All hunters are athletes', 'All athletes are hunters', 'Some hunters are athletes', 'Some athletes are hunters', 'Some hunters are not athletes', 'Some athletes are not hunters', 'No hunters are athletes', 'No athletes are hunters', 'NVC']","[0.9999967813491821, 0.999996542930603, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.999996542930603, 0.9999960660934448, -1]","[0.9999964237213135, 0.9999963045120239, 0.9999970197677612, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999966621398926, 0.9999964237213135, -1]"
132_55_R,Some agents are brokers and Some brokers are secretaries,"['All agents are secretaries', 'All secretaries are agents', 'Some agents are secretaries', 'Some secretaries are agents', 'Some agents are not secretaries', 'Some secretaries are not agents', 'No agents are secretaries', 'No secretaries are agents', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, 0.9999969005584717, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, -1]"
132_56_R,Some therapists are not skaters and Some climbers are skaters,"['All therapists are climbers', 'All climbers are therapists', 'Some therapists are climbers', 'Some climbers are therapists', 'Some therapists are not climbers', 'Some climbers are not therapists', 'No therapists are climbers', 'No climbers are therapists', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
132_58_R,No cooks are swimmers and No swimmers are mayors,"['All cooks are mayors', 'All mayors are cooks', 'Some cooks are mayors', 'Some mayors are cooks', 'Some cooks are not mayors', 'Some mayors are not cooks', 'No cooks are mayors', 'No mayors are cooks', 'NVC']","[0.9999964237213135, 0.9999966621398926, 0.9999960660934448, 0.9999966621398926, 0.9999960660934448, 0.9999966621398926, 0.9999966621398926, 0.9999967813491821, -1]","[0.9999969005584717, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999969005584717, 0.9999967813491821, -1]"
132_59_R,All packers are tutors and No tutors are butchers,"['All packers are butchers', 'All butchers are packers', 'Some packers are butchers', 'Some butchers are packers', 'Some packers are not butchers', 'Some butchers are not packers', 'No packers are butchers', 'No butchers are packers', 'NVC']","[0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, -1]"
132_61_R,All miners are poets and Some skaters are not poets,"['All miners are skaters', 'All skaters are miners', 'Some miners are skaters', 'Some skaters are miners', 'Some miners are not skaters', 'Some skaters are not miners', 'No miners are skaters', 'No skaters are miners', 'NVC']","[0.9999966621398926, 0.9999967813491821, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.999996542930603, 0.999996542930603, -1]","[0.9999964237213135, 0.9999964237213135, 0.9999970197677612, 0.9999969005584717, 0.9999971389770508, 0.9999971389770508, 0.999996542930603, 0.9999967813491821, -1]"
132_62_R,Some runners are not chefs and Some chefs are not scientists,"['All runners are scientists', 'All scientists are runners', 'Some runners are scientists', 'Some scientists are runners', 'Some runners are not scientists', 'Some scientists are not runners', 'No runners are scientists', 'No scientists are runners', 'NVC']","[0.9999955892562866, 0.9999957084655762, 0.9999969005584717, 0.9999966621398926, 0.9999970197677612, 0.9999969005584717, 0.9999951124191284, 0.999995231628418, -1]","[0.9999961853027344, 0.9999963045120239, 0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999963045120239, 0.9999961853027344, -1]"
132_63_R,All painters are actors and No workers are actors,"['All painters are workers', 'All workers are painters', 'Some painters are workers', 'Some workers are painters', 'Some painters are not workers', 'Some workers are not painters', 'No painters are workers', 'No workers are painters', 'NVC']","[0.9999967813491821, 0.9999967813491821, 0.999996542930603, 0.9999964237213135, 0.9999964237213135, 0.999996542930603, 0.9999966621398926, 0.9999966621398926, -1]","[0.9999966621398926, 0.9999966621398926, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.999996542930603, 0.9999966621398926, -1]"
133_0_R,Some novelists are travelers and All novelists are analysts,"['All travelers are analysts', 'All analysts are travelers', 'Some travelers are analysts', 'Some analysts are travelers', 'Some travelers are not analysts', 'Some analysts are not travelers', 'No travelers are analysts', 'No analysts are travelers', 'NVC']","[0.9999971389770508, 0.9999967813491821, 0.9999972581863403, 0.9999969005584717, 0.9999971389770508, 0.9999969005584717, 0.9999970197677612, 0.9999964237213135, -1]","[0.9999970197677612, 0.999996542930603, 0.9999971389770508, 0.9999967813491821, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, 0.9999969005584717, -1]"
133_1_R,All athletes are hunters and All hunters are lawyers,"['All athletes are lawyers', 'All lawyers are athletes', 'Some athletes are lawyers', 'Some lawyers are athletes', 'Some athletes are not lawyers', 'Some lawyers are not athletes', 'No athletes are lawyers', 'No lawyers are athletes', 'NVC']","[0.999996542930603, 0.999996542930603, 0.9999964237213135, 0.9999964237213135, 0.999996542930603, 0.9999964237213135, 0.9999960660934448, 0.9999963045120239, -1]","[0.999996542930603, 0.9999964237213135, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.999996542930603, 0.999996542930603, -1]"
133_2_R,No florists are editors and All soldiers are editors,"['All florists are soldiers', 'All soldiers are florists', 'Some florists are soldiers', 'Some soldiers are florists', 'Some florists are not soldiers', 'Some soldiers are not florists', 'No florists are soldiers', 'No soldiers are florists', 'NVC']","[0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, -1]","[0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999974966049194, -1]"
133_4_R,All sailors are potters and All chemists are sailors,"['All potters are chemists', 'All chemists are potters', 'Some potters are chemists', 'Some chemists are potters', 'Some potters are not chemists', 'Some chemists are not potters', 'No potters are chemists', 'No chemists are potters', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, -1]"
133_6_R,Some tutors are not packers and Some packers are butchers,"['All tutors are butchers', 'All butchers are tutors', 'Some tutors are butchers', 'Some butchers are tutors', 'Some tutors are not butchers', 'Some butchers are not tutors', 'No tutors are butchers', 'No butchers are tutors', 'NVC']","[0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, 0.9999970197677612, 0.9999972581863403, -1]","[0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
133_7_R,Some barbers are jugglers and No investors are jugglers,"['All barbers are investors', 'All investors are barbers', 'Some barbers are investors', 'Some investors are barbers', 'Some barbers are not investors', 'Some investors are not barbers', 'No barbers are investors', 'No investors are barbers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, -1]"
133_8_R,All planners are surfers and Some surfers are not artists,"['All planners are artists', 'All artists are planners', 'Some planners are artists', 'Some artists are planners', 'Some planners are not artists', 'Some artists are not planners', 'No planners are artists', 'No artists are planners', 'NVC']","[0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999969005584717, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, -1]"
133_9_R,No dancers are typists and Some boxers are dancers,"['All typists are boxers', 'All boxers are typists', 'Some typists are boxers', 'Some boxers are typists', 'Some typists are not boxers', 'Some boxers are not typists', 'No typists are boxers', 'No boxers are typists', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
133_14_R,No fencers are campers and Some campers are not engineers,"['All fencers are engineers', 'All engineers are fencers', 'Some fencers are engineers', 'Some engineers are fencers', 'Some fencers are not engineers', 'Some engineers are not fencers', 'No fencers are engineers', 'No engineers are fencers', 'NVC']","[0.9999967813491821, 0.9999966621398926, 0.9999970197677612, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999970197677612, 0.9999969005584717, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999969005584717, -1]"
133_19_R,All joggers are counselors and Some riders are counselors,"['All joggers are riders', 'All riders are joggers', 'Some joggers are riders', 'Some riders are joggers', 'Some joggers are not riders', 'Some riders are not joggers', 'No joggers are riders', 'No riders are joggers', 'NVC']","[0.9999971389770508, 0.9999969005584717, 0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999969005584717, 0.9999966621398926, -1]","[0.9999971389770508, 0.9999970197677612, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, 0.9999970197677612, -1]"
133_21_R,All lifeguards are dentists and Some lifeguards are plumbers,"['All dentists are plumbers', 'All plumbers are dentists', 'Some dentists are plumbers', 'Some plumbers are dentists', 'Some dentists are not plumbers', 'Some plumbers are not dentists', 'No dentists are plumbers', 'No plumbers are dentists', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
133_22_R,Some tailors are not pilots and Some tailors are not singers,"['All pilots are singers', 'All singers are pilots', 'Some pilots are singers', 'Some singers are pilots', 'Some pilots are not singers', 'Some singers are not pilots', 'No pilots are singers', 'No singers are pilots', 'NVC']","[0.9999972581863403, 0.9999970197677612, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999970197677612, 0.9999969005584717, -1]","[0.9999974966049194, 0.9999971389770508, 0.999997615814209, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, -1]"
133_25_R,Some doctors are not climbers and All tellers are doctors,"['All climbers are tellers', 'All tellers are climbers', 'Some climbers are tellers', 'Some tellers are climbers', 'Some climbers are not tellers', 'Some tellers are not climbers', 'No climbers are tellers', 'No tellers are climbers', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999974966049194, 0.9999974966049194, 0.999997615814209, 0.999997615814209, 0.999997615814209, 0.999997615814209, 0.9999974966049194, 0.9999973773956299, -1]"
133_27_R,No buyers are students and Some buyers are cyclists,"['All students are cyclists', 'All cyclists are students', 'Some students are cyclists', 'Some cyclists are students', 'Some students are not cyclists', 'Some cyclists are not students', 'No students are cyclists', 'No cyclists are students', 'NVC']","[0.9999967813491821, 0.9999967813491821, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, 0.9999967813491821, -1]","[0.9999967813491821, 0.9999967813491821, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, 0.9999967813491821, -1]"
133_28_R,All cashiers are waiters and No cashiers are poets,"['All waiters are poets', 'All poets are waiters', 'Some waiters are poets', 'Some poets are waiters', 'Some waiters are not poets', 'Some poets are not waiters', 'No waiters are poets', 'No poets are waiters', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]"
133_33_R,Some actors are workers and No painters are actors,"['All workers are painters', 'All painters are workers', 'Some workers are painters', 'Some painters are workers', 'Some workers are not painters', 'Some painters are not workers', 'No workers are painters', 'No painters are workers', 'NVC']","[0.9999966621398926, 0.9999966621398926, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999967813491821, 0.9999967813491821, -1]","[0.9999966621398926, 0.9999966621398926, 0.9999967813491821, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999966621398926, 0.9999966621398926, -1]"
133_34_R,Some runners are scientists and Some chefs are runners,"['All scientists are chefs', 'All chefs are scientists', 'Some scientists are chefs', 'Some chefs are scientists', 'Some scientists are not chefs', 'Some chefs are not scientists', 'No scientists are chefs', 'No chefs are scientists', 'NVC']","[0.9999966621398926, 0.9999969005584717, 0.9999971389770508, 0.9999972581863403, 0.9999969005584717, 0.9999971389770508, 0.9999960660934448, 0.9999967813491821, -1]","[0.9999966621398926, 0.9999970197677612, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999973773956299, 0.9999966621398926, 0.9999971389770508, -1]"
133_35_R,No novelists are travelers and No analysts are novelists,"['All travelers are analysts', 'All analysts are travelers', 'Some travelers are analysts', 'Some analysts are travelers', 'Some travelers are not analysts', 'Some analysts are not travelers', 'No travelers are analysts', 'No analysts are travelers', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999969005584717, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, -1]"
133_36_R,No cashiers are waiters and Some poets are waiters,"['All cashiers are poets', 'All poets are cashiers', 'Some cashiers are poets', 'Some poets are cashiers', 'Some cashiers are not poets', 'Some poets are not cashiers', 'No cashiers are poets', 'No poets are cashiers', 'NVC']","[0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, -1]"
133_38_R,No climbers are tellers and Some climbers are not doctors,"['All tellers are doctors', 'All doctors are tellers', 'Some tellers are doctors', 'Some doctors are tellers', 'Some tellers are not doctors', 'Some doctors are not tellers', 'No tellers are doctors', 'No doctors are tellers', 'NVC']","[0.9999969005584717, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999970197677612, 0.9999972581863403, -1]","[0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999972581863403, 0.9999974966049194, 0.9999971389770508, 0.9999973773956299, -1]"
133_39_R,All models are managers and Some models are not clerks,"['All managers are clerks', 'All clerks are managers', 'Some managers are clerks', 'Some clerks are managers', 'Some managers are not clerks', 'Some clerks are not managers', 'No managers are clerks', 'No clerks are managers', 'NVC']","[0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.999996542930603, 0.9999966621398926, -1]","[0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, -1]"
133_40_R,Some divers are not carpenters and All divers are linguists,"['All carpenters are linguists', 'All linguists are carpenters', 'Some carpenters are linguists', 'Some linguists are carpenters', 'Some carpenters are not linguists', 'Some linguists are not carpenters', 'No carpenters are linguists', 'No linguists are carpenters', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, -1]"
133_47_R,No assistants are scholars and Some farmers are not scholars,"['All assistants are farmers', 'All farmers are assistants', 'Some assistants are farmers', 'Some farmers are assistants', 'Some assistants are not farmers', 'Some farmers are not assistants', 'No assistants are farmers', 'No farmers are assistants', 'NVC']","[0.999996542930603, 0.9999967813491821, 0.999996542930603, 0.9999970197677612, 0.9999967813491821, 0.9999970197677612, 0.999996542930603, 0.9999969005584717, -1]","[0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, -1]"
133_52_R,Some nurses are not drillers and Some actors are not nurses,"['All drillers are actors', 'All actors are drillers', 'Some drillers are actors', 'Some actors are drillers', 'Some drillers are not actors', 'Some actors are not drillers', 'No drillers are actors', 'No actors are drillers', 'NVC']","[0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999966621398926, 0.9999967813491821, -1]","[0.9999969005584717, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, 0.9999971389770508, -1]"
133_53_R,All jugglers are investors and No investors are barbers,"['All jugglers are barbers', 'All barbers are jugglers', 'Some jugglers are barbers', 'Some barbers are jugglers', 'Some jugglers are not barbers', 'Some barbers are not jugglers', 'No jugglers are barbers', 'No barbers are jugglers', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]","[0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.999997615814209, 0.9999974966049194, 0.999997615814209, 0.9999973773956299, 0.9999974966049194, -1]"
133_54_R,Some designers are not trainers and No architects are designers,"['All trainers are architects', 'All architects are trainers', 'Some trainers are architects', 'Some architects are trainers', 'Some trainers are not architects', 'Some architects are not trainers', 'No trainers are architects', 'No architects are trainers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999972581863403, 0.9999971389770508, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999971389770508, -1]"
133_62_R,Some tailors are singers and Some tailors are pilots,"['All singers are pilots', 'All pilots are singers', 'Some singers are pilots', 'Some pilots are singers', 'Some singers are not pilots', 'Some pilots are not singers', 'No singers are pilots', 'No pilots are singers', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, 0.9999967813491821, 0.9999970197677612, -1]","[0.9999972581863403, 0.9999974966049194, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999971389770508, 0.9999973773956299, -1]"
134_0_R,Some plumbers are dentists and All plumbers are lifeguards,"['All dentists are lifeguards', 'All lifeguards are dentists', 'Some dentists are lifeguards', 'Some lifeguards are dentists', 'Some dentists are not lifeguards', 'Some lifeguards are not dentists', 'No dentists are lifeguards', 'No lifeguards are dentists', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
134_2_R,All drivers are hikers and Some writers are drivers,"['All hikers are writers', 'All writers are hikers', 'Some hikers are writers', 'Some writers are hikers', 'Some hikers are not writers', 'Some writers are not hikers', 'No hikers are writers', 'No writers are hikers', 'NVC']","[0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, 0.999996542930603, 0.9999966621398926, -1]","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999970197677612, -1]"
134_3_R,No hunters are athletes and All lawyers are athletes,"['All hunters are lawyers', 'All lawyers are hunters', 'Some hunters are lawyers', 'Some lawyers are hunters', 'Some hunters are not lawyers', 'Some lawyers are not hunters', 'No hunters are lawyers', 'No lawyers are hunters', 'NVC']","[0.9999969005584717, 0.9999970197677612, 0.9999969005584717, 0.9999967813491821, 0.9999967813491821, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999969005584717, 0.9999969005584717, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, -1]"
