id_seq,sentenced,choice_str,choice_pred,choice_union_pred
127_8,No writers are drivers and No drivers are hikers,"['All writers are hikers', 'All hikers are writers', 'Some writers are hikers', 'Some hikers are writers', 'Some writers are not hikers', 'Some hikers are not writers', 'No writers are hikers', 'No hikers are writers', 'NVC']","[0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
127_9,Some cyclists are not buyers and No cyclists are students,"['All buyers are students', 'All students are buyers', 'Some buyers are students', 'Some students are buyers', 'Some buyers are not students', 'Some students are not buyers', 'No buyers are students', 'No students are buyers', 'NVC']","[0.9999967813491821, 0.9999969005584717, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999967813491821, 0.9999967813491821, -1]","[0.9999969005584717, 0.9999969005584717, 0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999966621398926, 0.9999966621398926, -1]"
127_10,Some investors are not barbers and Some investors are jugglers,"['All barbers are jugglers', 'All jugglers are barbers', 'Some barbers are jugglers', 'Some jugglers are barbers', 'Some barbers are not jugglers', 'Some jugglers are not barbers', 'No barbers are jugglers', 'No jugglers are barbers', 'NVC']","[0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, -1]","[0.9999974966049194, 0.9999973773956299, 0.999997615814209, 0.9999974966049194, 0.999997615814209, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, -1]"
127_14,All drillers are nurses and Some nurses are not actors,"['All drillers are actors', 'All actors are drillers', 'Some drillers are actors', 'Some actors are drillers', 'Some drillers are not actors', 'Some actors are not drillers', 'No drillers are actors', 'No actors are drillers', 'NVC']","[0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.999996542930603, 0.999996542930603, -1]","[0.9999970197677612, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, 0.9999970197677612, -1]"
127_15,Some poets are skaters and Some skaters are not miners,"['All poets are miners', 'All miners are poets', 'Some poets are miners', 'Some miners are poets', 'Some poets are not miners', 'Some miners are not poets', 'No poets are miners', 'No miners are poets', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999969005584717, 0.9999970197677612, -1]","[0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
127_20,Some dentists are not lifeguards and All dentists are plumbers,"['All lifeguards are plumbers', 'All plumbers are lifeguards', 'Some lifeguards are plumbers', 'Some plumbers are lifeguards', 'Some lifeguards are not plumbers', 'Some plumbers are not lifeguards', 'No lifeguards are plumbers', 'No plumbers are lifeguards', 'NVC']","[0.999997615814209, 0.999997615814209, 0.999997615814209, 0.999997615814209, 0.999997615814209, 0.999997615814209, 0.9999974966049194, 0.9999974966049194, -1]","[0.9999974966049194, 0.9999974966049194, 0.999997615814209, 0.999997615814209, 0.999997615814209, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, -1]"
127_22,Some tailors are not singers and Some singers are not pilots,"['All tailors are pilots', 'All pilots are tailors', 'Some tailors are pilots', 'Some pilots are tailors', 'Some tailors are not pilots', 'Some pilots are not tailors', 'No tailors are pilots', 'No pilots are tailors', 'NVC']","[0.9999974966049194, 0.9999974966049194, 0.999997615814209, 0.9999974966049194, 0.999997615814209, 0.9999974966049194, 0.9999973773956299, 0.9999972581863403, -1]","[0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, -1]"
127_23,No actors are painters and Some actors are not workers,"['All painters are workers', 'All workers are painters', 'Some painters are workers', 'Some workers are painters', 'Some painters are not workers', 'Some workers are not painters', 'No painters are workers', 'No workers are painters', 'NVC']","[0.9999967813491821, 0.999996542930603, 0.9999970197677612, 0.9999966621398926, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999967813491821, 0.9999967813491821, 0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, -1]"
127_28,No runners are scientists and No chefs are scientists,"['All runners are chefs', 'All chefs are runners', 'Some runners are chefs', 'Some chefs are runners', 'Some runners are not chefs', 'Some chefs are not runners', 'No runners are chefs', 'No chefs are runners', 'NVC']","[0.9999963045120239, 0.9999967813491821, 0.999996542930603, 0.9999967813491821, 0.9999964237213135, 0.9999966621398926, 0.9999963045120239, 0.9999967813491821, -1]","[0.999996542930603, 0.9999970197677612, 0.9999969005584717, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.999996542930603, 0.9999969005584717, -1]"
127_29,Some counselors are not joggers and Some riders are not joggers,"['All counselors are riders', 'All riders are counselors', 'Some counselors are riders', 'Some riders are counselors', 'Some counselors are not riders', 'Some riders are not counselors', 'No counselors are riders', 'No riders are counselors', 'NVC']","[0.9999967813491821, 0.9999966621398926, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.999996542930603, 0.999996542930603, -1]","[0.9999970197677612, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999967813491821, 0.9999966621398926, -1]"
127_30,All assistants are scholars and All farmers are assistants,"['All scholars are farmers', 'All farmers are scholars', 'Some scholars are farmers', 'Some farmers are scholars', 'Some scholars are not farmers', 'Some farmers are not scholars', 'No scholars are farmers', 'No farmers are scholars', 'NVC']","[0.9999969005584717, 0.9999970197677612, 0.9999964237213135, 0.9999966621398926, 0.9999964237213135, 0.999996542930603, 0.999996542930603, 0.9999967813491821, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, -1]"
127_31,All potters are chemists and Some chemists are sailors,"['All potters are sailors', 'All sailors are potters', 'Some potters are sailors', 'Some sailors are potters', 'Some potters are not sailors', 'Some sailors are not potters', 'No potters are sailors', 'No sailors are potters', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, -1]"
127_32,Some engineers are fencers and Some campers are engineers,"['All fencers are campers', 'All campers are fencers', 'Some fencers are campers', 'Some campers are fencers', 'Some fencers are not campers', 'Some campers are not fencers', 'No fencers are campers', 'No campers are fencers', 'NVC']","[0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999966621398926, 0.9999966621398926, -1]","[0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, 0.9999969005584717, -1]"
127_33,All typists are dancers and No typists are boxers,"['All dancers are boxers', 'All boxers are dancers', 'Some dancers are boxers', 'Some boxers are dancers', 'Some dancers are not boxers', 'Some boxers are not dancers', 'No dancers are boxers', 'No boxers are dancers', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, -1]","[0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, -1]"
127_34,No counselors are joggers and Some riders are joggers,"['All counselors are riders', 'All riders are counselors', 'Some counselors are riders', 'Some riders are counselors', 'Some counselors are not riders', 'Some riders are not counselors', 'No counselors are riders', 'No riders are counselors', 'NVC']","[0.9999967813491821, 0.999996542930603, 0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999967813491821, 0.9999966621398926, 0.9999964237213135, -1]","[0.9999969005584717, 0.9999966621398926, 0.9999970197677612, 0.9999969005584717, 0.9999971389770508, 0.9999969005584717, 0.9999967813491821, 0.999996542930603, -1]"
127_38,No cleaners are auditors and Some auditors are painters,"['All cleaners are painters', 'All painters are cleaners', 'Some cleaners are painters', 'Some painters are cleaners', 'Some cleaners are not painters', 'Some painters are not cleaners', 'No cleaners are painters', 'No painters are cleaners', 'NVC']","[0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]"
127_40,All runners are chefs and No scientists are runners,"['All chefs are scientists', 'All scientists are chefs', 'Some chefs are scientists', 'Some scientists are chefs', 'Some chefs are not scientists', 'Some scientists are not chefs', 'No chefs are scientists', 'No scientists are chefs', 'NVC']","[0.9999969005584717, 0.9999966621398926, 0.9999969005584717, 0.9999966621398926, 0.9999969005584717, 0.9999966621398926, 0.9999969005584717, 0.999996542930603, -1]","[0.9999970197677612, 0.9999967813491821, 0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999970197677612, 0.9999967813491821, -1]"
127_41,Some buyers are not cyclists and Some buyers are not students,"['All cyclists are students', 'All students are cyclists', 'Some cyclists are students', 'Some students are cyclists', 'Some cyclists are not students', 'Some students are not cyclists', 'No cyclists are students', 'No students are cyclists', 'NVC']","[0.9999967813491821, 0.9999966621398926, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999964237213135, 0.9999964237213135, -1]","[0.9999967813491821, 0.9999969005584717, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999967813491821, 0.9999970197677612, -1]"
127_44,Some boxers are not opticians and All actuaries are opticians,"['All boxers are actuaries', 'All actuaries are boxers', 'Some boxers are actuaries', 'Some actuaries are boxers', 'Some boxers are not actuaries', 'Some actuaries are not boxers', 'No boxers are actuaries', 'No actuaries are boxers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999972581863403, -1]"
127_45,Some singers are tailors and No pilots are tailors,"['All singers are pilots', 'All pilots are singers', 'Some singers are pilots', 'Some pilots are singers', 'Some singers are not pilots', 'Some pilots are not singers', 'No singers are pilots', 'No pilots are singers', 'NVC']","[0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, 0.9999970197677612, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999974966049194, 0.9999972581863403, 0.999997615814209, 0.9999973773956299, 0.999997615814209, 0.9999972581863403, 0.9999973773956299, -1]"
127_47,All dentists are lifeguards and No lifeguards are plumbers,"['All dentists are plumbers', 'All plumbers are dentists', 'Some dentists are plumbers', 'Some plumbers are dentists', 'Some dentists are not plumbers', 'Some plumbers are not dentists', 'No dentists are plumbers', 'No plumbers are dentists', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999972581863403, -1]"
127_48,Some managers are models and Some managers are not clerks,"['All models are clerks', 'All clerks are models', 'Some models are clerks', 'Some clerks are models', 'Some models are not clerks', 'Some clerks are not models', 'No models are clerks', 'No clerks are models', 'NVC']","[0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999966621398926, 0.9999969005584717, -1]","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, 0.9999969005584717, -1]"
127_49,All planners are surfers and Some artists are not planners,"['All surfers are artists', 'All artists are surfers', 'Some surfers are artists', 'Some artists are surfers', 'Some surfers are not artists', 'Some artists are not surfers', 'No surfers are artists', 'No artists are surfers', 'NVC']","[0.9999969005584717, 0.9999969005584717, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999967813491821, 0.9999969005584717, -1]","[0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999970197677612, 0.9999972581863403, -1]"
127_52,Some athletes are not lawyers and No hunters are athletes,"['All lawyers are hunters', 'All hunters are lawyers', 'Some lawyers are hunters', 'Some hunters are lawyers', 'Some lawyers are not hunters', 'Some hunters are not lawyers', 'No lawyers are hunters', 'No hunters are lawyers', 'NVC']","[0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999967813491821, 0.9999967813491821, -1]","[0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999967813491821, -1]"
127_54,No soldiers are florists and All editors are soldiers,"['All florists are editors', 'All editors are florists', 'Some florists are editors', 'Some editors are florists', 'Some florists are not editors', 'Some editors are not florists', 'No florists are editors', 'No editors are florists', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, -1]"
127_55,No brokers are agents and No brokers are secretaries,"['All agents are secretaries', 'All secretaries are agents', 'Some agents are secretaries', 'Some secretaries are agents', 'Some agents are not secretaries', 'Some secretaries are not agents', 'No agents are secretaries', 'No secretaries are agents', 'NVC']","[0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999971389770508, -1]","[0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999970197677612, 0.9999972581863403, -1]"
127_56,Some hikers are writers and All drivers are hikers,"['All writers are drivers', 'All drivers are writers', 'Some writers are drivers', 'Some drivers are writers', 'Some writers are not drivers', 'Some drivers are not writers', 'No writers are drivers', 'No drivers are writers', 'NVC']","[0.9999959468841553, 0.9999958276748657, 0.999996542930603, 0.9999967813491821, 0.9999964237213135, 0.999996542930603, 0.9999955892562866, 0.9999953508377075, -1]","[0.9999963045120239, 0.9999963045120239, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.999996542930603, 0.999996542930603, -1]"
127_57,Some mayors are swimmers and All cooks are swimmers,"['All mayors are cooks', 'All cooks are mayors', 'Some mayors are cooks', 'Some cooks are mayors', 'Some mayors are not cooks', 'Some cooks are not mayors', 'No mayors are cooks', 'No cooks are mayors', 'NVC']","[0.9999967813491821, 0.9999966621398926, 0.9999971389770508, 0.9999969005584717, 0.9999970197677612, 0.9999966621398926, 0.9999963045120239, 0.9999960660934448, -1]","[0.9999966621398926, 0.9999966621398926, 0.9999970197677612, 0.9999969005584717, 0.9999970197677612, 0.9999969005584717, 0.999996542930603, 0.9999967813491821, -1]"
127_59,All actors are nurses and Some drillers are nurses,"['All actors are drillers', 'All drillers are actors', 'Some actors are drillers', 'Some drillers are actors', 'Some actors are not drillers', 'Some drillers are not actors', 'No actors are drillers', 'No drillers are actors', 'NVC']","[0.9999969005584717, 0.9999967813491821, 0.9999971389770508, 0.9999970197677612, 0.9999969005584717, 0.9999967813491821, 0.999996542930603, 0.9999963045120239, -1]","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999969005584717, -1]"
127_61,Some scholars are farmers and Some assistants are not scholars,"['All farmers are assistants', 'All assistants are farmers', 'Some farmers are assistants', 'Some assistants are farmers', 'Some farmers are not assistants', 'Some assistants are not farmers', 'No farmers are assistants', 'No assistants are farmers', 'NVC']","[0.9999969005584717, 0.999996542930603, 0.9999971389770508, 0.9999966621398926, 0.9999971389770508, 0.9999967813491821, 0.9999966621398926, 0.9999960660934448, -1]","[0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, -1]"
128_0,All runners are scientists and Some chefs are runners,"['All scientists are chefs', 'All chefs are scientists', 'Some scientists are chefs', 'Some chefs are scientists', 'Some scientists are not chefs', 'Some chefs are not scientists', 'No scientists are chefs', 'No chefs are scientists', 'NVC']","[0.999996542930603, 0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999967813491821, 0.9999970197677612, 0.9999959468841553, 0.9999966621398926, -1]","[0.9999966621398926, 0.9999970197677612, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999973773956299, 0.9999966621398926, 0.9999970197677612, -1]"
128_5,Some bakers are gamblers and All sculptors are bakers,"['All gamblers are sculptors', 'All sculptors are gamblers', 'Some gamblers are sculptors', 'Some sculptors are gamblers', 'Some gamblers are not sculptors', 'Some sculptors are not gamblers', 'No gamblers are sculptors', 'No sculptors are gamblers', 'NVC']","[0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999970197677612, 0.9999969005584717, -1]"
128_6,Some porters are not brewers and Some judges are porters,"['All brewers are judges', 'All judges are brewers', 'Some brewers are judges', 'Some judges are brewers', 'Some brewers are not judges', 'Some judges are not brewers', 'No brewers are judges', 'No judges are brewers', 'NVC']","[0.999996542930603, 0.9999964237213135, 0.9999969005584717, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999963045120239, 0.9999963045120239, -1]","[0.9999966621398926, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999967813491821, 0.9999967813491821, -1]"
128_7,Some butchers are not packers and No butchers are tutors,"['All packers are tutors', 'All tutors are packers', 'Some packers are tutors', 'Some tutors are packers', 'Some packers are not tutors', 'Some tutors are not packers', 'No packers are tutors', 'No tutors are packers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, -1]","[0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, -1]"
128_8,No painters are cleaners and Some auditors are painters,"['All cleaners are auditors', 'All auditors are cleaners', 'Some cleaners are auditors', 'Some auditors are cleaners', 'Some cleaners are not auditors', 'Some auditors are not cleaners', 'No cleaners are auditors', 'No auditors are cleaners', 'NVC']","[0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, -1]"
128_9,Some analysts are novelists and Some novelists are not travelers,"['All analysts are travelers', 'All travelers are analysts', 'Some analysts are travelers', 'Some travelers are analysts', 'Some analysts are not travelers', 'Some travelers are not analysts', 'No analysts are travelers', 'No travelers are analysts', 'NVC']","[0.9999966621398926, 0.9999967813491821, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999967813491821, 0.9999969005584717, -1]","[0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, -1]"
128_11,Some climbers are not doctors and Some climbers are not tellers,"['All doctors are tellers', 'All tellers are doctors', 'Some doctors are tellers', 'Some tellers are doctors', 'Some doctors are not tellers', 'Some tellers are not doctors', 'No doctors are tellers', 'No tellers are doctors', 'NVC']","[0.9999972581863403, 0.9999970197677612, 0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, -1]","[0.9999973773956299, 0.9999971389770508, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999974966049194, 0.9999971389770508, -1]"
128_12,Some linguists are not divers and Some divers are carpenters,"['All linguists are carpenters', 'All carpenters are linguists', 'Some linguists are carpenters', 'Some carpenters are linguists', 'Some linguists are not carpenters', 'Some carpenters are not linguists', 'No linguists are carpenters', 'No carpenters are linguists', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
128_14,All scholars are farmers and Some farmers are not assistants,"['All scholars are assistants', 'All assistants are scholars', 'Some scholars are assistants', 'Some assistants are scholars', 'Some scholars are not assistants', 'Some assistants are not scholars', 'No scholars are assistants', 'No assistants are scholars', 'NVC']","[0.9999970197677612, 0.999996542930603, 0.9999970197677612, 0.999996542930603, 0.9999970197677612, 0.9999967813491821, 0.999996542930603, 0.9999960660934448, -1]","[0.9999971389770508, 0.9999969005584717, 0.9999972581863403, 0.9999969005584717, 0.9999972581863403, 0.9999969005584717, 0.9999971389770508, 0.9999969005584717, -1]"
128_16,Some plumbers are not dentists and All lifeguards are plumbers,"['All dentists are lifeguards', 'All lifeguards are dentists', 'Some dentists are lifeguards', 'Some lifeguards are dentists', 'Some dentists are not lifeguards', 'Some lifeguards are not dentists', 'No dentists are lifeguards', 'No lifeguards are dentists', 'NVC']","[0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
128_17,Some actors are not painters and No painters are workers,"['All actors are workers', 'All workers are actors', 'Some actors are workers', 'Some workers are actors', 'Some actors are not workers', 'Some workers are not actors', 'No actors are workers', 'No workers are actors', 'NVC']","[0.9999966621398926, 0.9999963045120239, 0.9999971389770508, 0.9999967813491821, 0.9999971389770508, 0.9999970197677612, 0.9999967813491821, 0.9999966621398926, -1]","[0.9999967813491821, 0.999996542930603, 0.9999970197677612, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999967813491821, 0.9999967813491821, -1]"
128_19,All engineers are campers and No campers are fencers,"['All engineers are fencers', 'All fencers are engineers', 'Some engineers are fencers', 'Some fencers are engineers', 'Some engineers are not fencers', 'Some fencers are not engineers', 'No engineers are fencers', 'No fencers are engineers', 'NVC']","[0.9999967813491821, 0.9999967813491821, 0.9999967813491821, 0.9999967813491821, 0.9999967813491821, 0.9999966621398926, 0.9999967813491821, 0.9999967813491821, -1]","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999969005584717, 0.9999970197677612, -1]"
128_22,All dancers are boxers and Some dancers are not typists,"['All boxers are typists', 'All typists are boxers', 'Some boxers are typists', 'Some typists are boxers', 'Some boxers are not typists', 'Some typists are not boxers', 'No boxers are typists', 'No typists are boxers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, -1]"
128_23,All drillers are nurses and No drillers are actors,"['All nurses are actors', 'All actors are nurses', 'Some nurses are actors', 'Some actors are nurses', 'Some nurses are not actors', 'Some actors are not nurses', 'No nurses are actors', 'No actors are nurses', 'NVC']","[0.9999967813491821, 0.9999966621398926, 0.999996542930603, 0.9999964237213135, 0.9999964237213135, 0.9999961853027344, 0.9999966621398926, 0.999996542930603, -1]","[0.9999967813491821, 0.9999966621398926, 0.9999970197677612, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999967813491821, 0.9999966621398926, -1]"
128_25,Some architects are trainers and No designers are trainers,"['All architects are designers', 'All designers are architects', 'Some architects are designers', 'Some designers are architects', 'Some architects are not designers', 'Some designers are not architects', 'No architects are designers', 'No designers are architects', 'NVC']","[0.9999966621398926, 0.9999967813491821, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.999996542930603, 0.9999967813491821, -1]","[0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999966621398926, 0.9999969005584717, -1]"
128_27,Some teachers are not bankers and Some golfers are not bankers,"['All teachers are golfers', 'All golfers are teachers', 'Some teachers are golfers', 'Some golfers are teachers', 'Some teachers are not golfers', 'Some golfers are not teachers', 'No teachers are golfers', 'No golfers are teachers', 'NVC']","[0.9999970197677612, 0.9999967813491821, 0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999967813491821, 0.999996542930603, -1]","[0.9999971389770508, 0.9999969005584717, 0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, -1]"
128_28,All skaters are poets and Some miners are not skaters,"['All poets are miners', 'All miners are poets', 'Some poets are miners', 'Some miners are poets', 'Some poets are not miners', 'Some miners are not poets', 'No poets are miners', 'No miners are poets', 'NVC']","[0.9999969005584717, 0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.999996542930603, 0.9999969005584717, -1]","[0.9999967813491821, 0.9999971389770508, 0.9999970197677612, 0.9999973773956299, 0.9999970197677612, 0.9999972581863403, 0.9999969005584717, 0.9999971389770508, -1]"
128_29,Some athletes are not hunters and No lawyers are athletes,"['All hunters are lawyers', 'All lawyers are hunters', 'Some hunters are lawyers', 'Some lawyers are hunters', 'Some hunters are not lawyers', 'Some lawyers are not hunters', 'No hunters are lawyers', 'No lawyers are hunters', 'NVC']","[0.9999967813491821, 0.9999969005584717, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999967813491821, 0.9999969005584717, -1]","[0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999967813491821, 0.9999969005584717, -1]"
